customer_unique_id,recency_days,frequency,monetary
005ee3e015ec18092d7782e507cf68fe,381,1,187.9600067138672
005f060d4223956c62b64e9567a36f0f,148,1,777.6799926757812
005f4b46e70bbd3295a38e2fd28d6566,349,1,63.900001525878906
005f6fa02633470267dcd1e3ecd0fa79,82,1,272.0400085449219
005ff4ebe100db3eebbe6f7b19a8f99a,399,1,236.80999755859375
006031108b00e5f73b2426a50b50f9c0,409,1,204.8300018310547
00605a8897ed9ad73b5c93bebad2541a,206,1,31.1299991607666
00626f29f9b57d3ef7c1739ff03e944e,189,1,154.52999877929688
0062adafa3846d9f372d8f1bde591b24,235,1,149.8699951171875
0063817060d662048ed08bccecaf45d5,278,1,71.37999725341797
0064a1b5f5cddd047c987b988a90c8c1,229,1,269.20001220703125
0064c96f536ac6250275482221834154,119,1,65.33000183105469
00651d97d964127ccfc0e2e55464876d,233,1,23.719999313354492
0065f6fb341f013a95a8e11cdc98d07a,373,1,119.31999969482422
0065f7795a38381973a373c8b4939679,102,1,31.219999313354492
0066b328e72fd82fd7420bf849c0e8b4,408,1,94.3499984741211
0067d2652c12515146721538868bbd80,120,1,190.27999877929688
0068bd2e9e76c018846dbc6e2bec5ac5,113,1,79.51000213623047
006a8c1784d622ebe06bab57e72ee045,326,1,66.63999938964844
006ab6f5e82340e927757563a9fbe7e4,319,1,300.6000061035156
006b297ed73773b17d8874a2eb4466e8,191,1,108.45999908447266
006bbb235068a01d2e3e47fa09ccf53c,244,1,34.0
006c10bfead12ac8d90486fb4ce4e603,125,1,77.22000122070312
006d763076d74d16d66e828e79ec1544,438,1,99.31999969482422
006e937bd5a5e32043018a6d1521b5d5,311,1,199.7899932861328
006ec5b170182812131c7d9b219c036f,366,1,61.77000045776367
006f2f20cf0cd723624b99d0e8e40d0c,249,1,46.099998474121094
00704e915ae0d4a236eace0267454cf9,443,1,123.38999938964844
00705dcbc0b9cad67abd658612770905,68,1,47.93000030517578
00720f160ff500d3605a1bf403eb62d9,151,1,118.54000091552734
00728bae3dec9c16b2193ab7e3195eb7,276,1,211.00999450683594
00737247e3dc1942da2c527ef3bd2709,207,1,78.19999694824219
0074a1d3f1995ff0538dc7197500973c,160,1,624.9000244140625
00762eafc5dac5fc1574f91e9b7c9b67,252,1,233.92999267578125
007658319c060f337577e8a1834d5df5,105,1,119.44999694824219
00765d375af0e700f61c57db00a8ee63,433,1,215.00999450683594
0076a71311bb2386a353f5ba87d2aa29,446,1,70.52999877929688
00776f3807b128beca64cd0b27138d92,391,1,321.57000732421875
0077ba3f829303a1dce98552495c91a1,120,1,159.64999389648438
0077dc76aaf02323f03bce9b00878253,220,1,874.4199829101562
0078108af1d2dc4b1601c744ca581b4f,163,1,66.72000122070312
0078bb0f0d23e922d08437b7d0e13907,300,1,44.09000015258789
007953b3182d5ccc9189a694f5c68163,550,1,112.08000183105469
00797f371bc0f6adb4d267be541a92da,191,1,67.36000061035156
0079b50e9f77c1148b472818f92eaebc,325,1,41.689998626708984
0079b7407a428543a7f178cc09164035,322,1,64.0
007a2fab7046647dad04fe7d08c57820,256,1,126.4800033569336
007ad549acb91673f04eac22c0568114,386,1,90.8499984741211
007b8307b6448f0425ff2001f00c1bdb,156,1,40.939998626708984
007ba48697b079e78f168b051462dd1b,133,1,147.77999877929688
007d9f716ead2bc8712255271a38f609,289,1,67.56999969482422
007e21b7a007c8f8dadfa43c9d5a91db,221,1,70.75
0083e758383b3deb6c6dac1b0b431ac0,284,1,42.349998474121094
00842c7d0cedb9e1edad8e9b7d148f09,560,1,64.55000305175781
0085139b503668b3addcfe826d91be8d,260,1,504.4700012207031
0085d749fc64f766ece1729464f8039a,210,1,349.5299987792969
008778a1591d49f6b2464dffaa4fa662,455,1,260.54998779296875
0087c31081ea8d160baa06bf4ad4d76f,117,1,183.0500030517578
0087eede471173af78d789df249c3a45,608,1,151.11000061035156
008b06aba4b5f5b5b94f525ccf520624,56,1,90.5
008b82b072c6b564fcce49a325f84097,221,1,45.130001068115234
008ca52811784a181c8c88e8d66b49db,63,1,136.63999938964844
008d17333e414049279c7822dfd5f019,420,1,132.0500030517578
008ea5bdd1a99fb584cce7739349da75,187,1,64.04000091552734
008f3d5f45a11059239a5c452cd00006,629,1,336.55999755859375
008fb2ecc75561d202dd4db2e0ceec25,504,1,40.77000045776367
009000746b4fc73fe77ecc396fdb78d2,322,1,166.58999633789062
009062f98089a091615b5c9faa13de26,400,1,30.270000457763672
009210a1646725341917560a13f7799f,441,1,25.850000381469727
009231b0ef6a6b4f5a5fe46938827b83,255,1,108.83000183105469
009301957bc7714394865c44650d8060,481,1,93.77999877929688
0093aeb87eca387dd153f965aa10c060,330,1,149.69000244140625
0093c499f4f9c0e169ead490aa62ce3e,492,1,226.22000122070312
0093dbe7f479386a92095026decf825d,324,1,43.58000183105469
00941614a654458b888b8780815bd26c,567,1,185.8300018310547
00950dbc783342e164c24e09023ebcb7,106,1,89.0999984741211
009671b5dc80cdf32aeb5850868ba81c,483,1,110.72000122070312
0096c18412349537abc45e350581cbbc,582,1,770.239990234375
0096c9cb600a08e601f7c2be6734531a,446,1,186.9199981689453
0096f8cd903cc205efab77d5ae6bb6f1,247,1,147.97000122070312
00970787f181925ba33bd32b3817f742,396,1,35.400001525878906
0097c1e3f3c2fed7a7d8cf30be1a33df,324,1,101.7300033569336
0097fca0db567f5ca79509b7b4fc1c2d,181,1,227.6300048828125
00986cafefb6e670cceca01694bda599,290,1,66.90999794006348
0098853a28531d48988a2fb02b30840e,131,1,79.37999725341797
009890d2f2b15df1267ed7f90f45fc4e,177,1,98.16000366210938
0098f4847541cc7d676f9a5efc64c0f0,548,1,147.5500030517578
009a3ad0cbdfc7f5481488472f72e8b1,196,1,21.040000915527344
009dd7b313c04f4ccd9d4e423bc04ba7,175,1,136.8000030517578
009e70fcdd4ea3769c73210414e73c64,485,1,49.689998626708984
009f647a455451d6c325bef96685e1c1,173,1,144.30999755859375
00a02d822b18db532e50e0607e615f3b,64,1,199.25999450683594
00a089b8c7ab1e3808c3ad7de7a254dd,119,1,42.470001220703125
00a1c6913daeda0b7f9b79f802805fdb,294,1,101.33999633789062
00a1d0d7d91c17c634d6896ce10ce1c6,79,1,114.58000183105469
00a1e8f160b36ccdcbca310933f12a3b,322,1,36.47999954223633
00a218ea82c458456098caa1c4a7e796,595,1,66.98999786376953
00a33236962b4ac37fd25275be9c206b,59,1,116.83999633789062
00a39521eb40f7012db50455bf083460,136,2,123.25000190734863
00a3a868d6047bac2888d27b16743ba0,249,1,105.08000183105469
00a6ee75a90222405df9d8d59babc513,468,1,60.04999923706055
00a78b45ea275348c1a8081bef9ab61b,292,1,182.2899932861328
00a7d14cb10e11b7f7d65120a7e3942f,553,1,64.41999816894531
00a9fd000ff87bb48b989df819c418f5,211,1,259.3999960422516
00aafcd186fbd5da867f9b8df04518aa,244,1,132.47999572753906
00ab80210f1875276065f3c1911a2110,197,1,33.369998931884766
00ab8b4d83051d5a41842abe7ff473fc,319,1,144.66000366210938
00aba8ca6b7a455bcde671692a3f9e51,324,1,40.599998474121094
00ac9cd5c4ad19e16e7c6f6864711737,537,1,231.4499969482422
00ad4e6c01a3039fa1b45eaadb4222e4,117,1,78.51000213623047
00ad5165112e0e9a91a23b1132716584,568,1,100.54000091552734
00adeda9b742746c0c66e10d00ea1b74,344,1,2148.39990234375
00ae50eb5e1d2514f694dee1dcbbd5ae,160,1,276.1099853515625
00ae9ea276a5a4335382c9391059ddf2,399,1,140.0
00af5c2c9fd47849143be82aea5ab2cf,281,1,148.75999450683594
00b0595d2b0f0b838edb7fbc749ea644,445,1,138.41000366210938
00b0d21952ae29dfe79db614512a27c2,313,1,418.1700134277344
00b1066a65657ee1759544f6b61a4e2c,159,1,64.58000183105469
00b1b0f856eb804d554ceab3d8f1dc35,271,1,226.13999938964844
00b1d2492b4127598629f19a22a32be8,328,1,146.89999389648438
00b21d737fc7f475c145ca292832385d,236,1,177.58999633789062
00b246520d4904724f9b20188a2ff39b,137,1,35.04999923706055
00b2ca23369b68c4d4105ecea9c0cb93,75,1,103.2699966430664
00b2ee6366438f46105832fd9acaf56f,197,1,283.5400085449219
00b309d0151d92709de70e43d662711b,371,1,107.78000259399414
00b5ba65365dad1d25811bf5e45fc983,325,1,106.16000366210938
00b72937dcd829c0d8ca72ec77cd073c,489,1,128.58999633789062
00b742e2f6d8fa571cd560007081d53b,119,1,181.0500030517578
00b8076004092a29c2c934570c356fc7,211,1,223.8800048828125
00b9746bf8ac2964942d8b969f015196,77,1,94.36000061035156
00ba737b18a7996f68cb8a99556bedd4,463,1,141.13999938964844
00bab5c446ba511117719c775a3f78e8,276,1,45.06999969482422
00bbfe2f540d0cfccbb098d92c503eca,353,1,77.56999969482422
00bc6cf36e50f21a8478d86721c07aa5,220,1,63.61000061035156
00bcc55fd3eb23fc001365c5f0c3c3ba,254,1,16.780000686645508
00bd169997f142571c113645554663d6,330,1,55.59999942779541
00bd194837f2ad36d45985a6205df78a,172,1,169.3699951171875
00bd903b65b4c9a1c822887d0b012592,152,1,121.68000030517578
00be1845d956d40218db17093f667764,327,1,68.66000175476074
00bee19e1199bc5cede1c674177b9e22,334,1,673.6900024414062
00bfe974afd63b30ed282dc69892fb98,293,1,126.66000366210938
00c003ed13c76042b78d53fbc26930d0,580,1,204.24000549316406
00c04df1c94e385d57d4a33a2965217c,230,1,88.94000244140625
00c05fe9d2f8b245f1f86fe559175f24,125,1,388.739990234375
00c07da5ba0e07b4f248a3a373b07476,82,1,2304.679931640625
00c0bbc49a530c07c110d269211da046,322,1,111.31999969482422
00c19498681c665889d1212be870e8df,334,1,130.14999389648438
00c1d73d161e74cfbe78975c1a2ba2ff,174,1,57.93000030517578
00c26c3dd77bb25a0423a2280886b86a,227,1,36.689998626708984
00c31de6420048cb3f668c99153debf7,351,1,73.62000274658203
00c3624c55261d9ce593f30e3815a880,578,1,414.05999755859375
00c3c74b09b2022ac2c0f43bb09797b4,320,1,72.05000305175781
00c4592dfbfe06775ab582d7a2b8dddf,326,1,67.79000091552734
00c4d93157cffc73cb2459f52b89cee4,363,1,83.01000213623047
00c5610e0f4b339cd3b0cc499937db8d,88,1,170.67999267578125
00c605c0bfa39610b994c18f822a6d5a,176,1,138.74000549316406
00c8c7f0cafacc30bfda2a9a7445ec80,82,1,85.2699966430664
00c916ff33b521444787ac76ac6b029d,311,1,85.13999938964844
00cac13832bd0a8b6f50f6a36b053223,134,1,437.8399963378906
00cc0061269a99836cf8b029b1d0177d,79,1,41.63999938964844
00cc12a6d8b578b8ebd21ea4e2ae8b27,575,2,126.19999694824219
00cc2d4fcb3a1864b4f900741915aa85,307,1,71.12999725341797
00cc7c54469f4177319d6bb12e883652,547,1,187.94000244140625
00cc8551c0621bc65a440e836bb652d7,572,1,95.22000122070312
00cd1ffd1a85ec2af3de73a3d341339d,162,1,68.31999969482422
00cd767526517f8a4fc27db6cc5a52fa,477,1,95.20999908447266
00cdb0d59698da325d0e6830120363bf,172,1,91.0
00cf2f12497614285e5dbfb77d6dd312,183,1,284.2300109863281
00d012266be1430eec790d0f405a836c,181,1,37.130001068115234
00d03b5e33f8987549c5590313a4ef21,488,1,35.09000015258789
00d079bd851bf5d13879d7a2a3b5ec48,271,1,178.4600067138672
00d1e5d82377766dac9f8dc4d4eaf4a8,195,1,142.0
00d447911e5d5ae87480df8734b915f2,77,1,280.6499938964844
00d474cea9ceb88b7175d564b081dfa3,489,1,115.4000015258789
00d4ef3e086e2191c3fb6e7b0d2a1c75,109,1,67.43000030517578
00d76f8bb8df7e07711da4076c52ffe0,95,1,124.83000183105469
00d7812c158831a996a6b3f4698643b5,59,1,23.280000686645508
00d7e54ab8c5d9916f19209dbaacbb3d,473,1,92.05000305175781
00d8411c0f5ee4e0a9b8900ea483680e,312,1,246.3800048828125
00d85302f43fe8848153e3720c34ac01,274,1,27.8700008392334
00d890d6e36244f39e22a9fb95e68756,253,1,51.13999938964844
00d8a60ad2500432d9edd109cfddfd9e,160,1,71.8499984741211
00d8ba74be3eee415fe4508fdd325ee5,259,1,372.6900062561035
00d96f54b90a6ffbe7361bcfdb85b0ba,238,1,127.13999938964844
00da34ebf22b87f6c2f53dc069f237df,153,1,246.99000549316406
00db0070b3c3bd0215072323c8499407,178,1,351.3299865722656
00db525fd8d4023dc446f0ed2519139f,448,1,212.42999267578125
00dba3af1366ca8114a40bc83021f5e9,320,1,146.17999267578125
00dd4390a8e8ad7a126e8331decc49ce,524,1,109.30999755859375
00df047af693b421c167e27932bfd6c5,105,1,168.0800018310547
00df9d2e50424d103ca8796e4dc7c207,421,1,137.99000549316406
00dfebc9135c7228dbb2239afc214bb5,326,1,28.690000534057617
00e04d8e3aaa5ffab327612642ab4564,308,1,65.0
00e10a3ff1e104902141546420f5a18b,89,1,73.01000213623047
00e130c15fdc51673742f622aa7eb63c,93,1,123.48999786376953
00e151934c812526b4ed6174c8b7b1f7,276,1,147.14999389648438
00e20792154788aa00f53fbd616a8d91,193,1,185.89999389648438
00e2972a013072289c3e86cfc2b9e38d,409,1,215.0500030517578
00e336519abc0012c8711db2132467ac,185,1,128.4499969482422
00e57919b893c89f4d9eee8d06c41f6f,334,1,95.83000183105469
00e5dfd6ee7406a69b74c72795e6f354,291,1,44.09000015258789
00e5ea6932dffb682bd3d5760e84d176,386,1,68.88999938964844
00e5fd621e63c426ef718e2174ebedc5,217,1,81.23999786376953
00e67cd18afc92ef0196eb8cdf31fde0,323,1,45.20000076293945
00e6c1a9e0ea3dbda699b60023a194ac,256,1,159.30999755859375
00e707efa5ad9f0e6bcaeeb87910693b,548,1,34.86000061035156
00e8cbf31206edcf22b7b118daa13983,273,1,292.2200012207031
00e8de2edf1a4ac05a65e36b4682cd9e,211,1,127.70999908447266
00e91970e7fa706ece5b58bdb6344224,239,1,40.54999923706055
00e984e99fdfd52943156d2d7eb4a5e6,77,1,46.939998626708984
00eba9372ced7769c4b9f234923d73cc,322,1,40.61000061035156
00ec23a308504080697e5204d3dbcb2c,325,1,124.87999725341797
00ec5df43edcae768361caa707fded3e,311,1,92.56999969482422
00ec6ce865af3a65e9cca32b180e5d20,222,1,186.9600009918213
00ec821ef89535a690a072e80387b40e,92,1,123.75
00eca7e1c994897d0a31bf75478f4b55,592,1,373.2200012207031
00ecc71175078e2cac5547a5656e9622,494,1,235.1300048828125
00ee11b831faa111cd62af2f4de8da96,172,1,29.690000534057617
00ee7af62ef66b1f9b49f2c2bfd70ad5,81,1,148.6999969482422
00f326313b0a02392c17028f78338df0,59,1,39.369998931884766
00f7a39823c05d6a0675aa6dd276bfb0,56,1,42.86000061035156
00f8151e6b5d1b3710527075ef845a88,281,1,159.86000061035156
00f8fcf41cceee827e699cc73950218d,148,1,87.97000122070312
00face5c8f7dbb7eefd4112722f26903,223,1,28.190000295639038
00fb8f6787f67bd33c7e86c9691d2b1c,275,1,274.3900146484375
00fb957ae14ffd35a3211d8aa6d9cf9c,152,1,70.87999725341797
00fb9cc86736fe3782dbc828a2eea4a6,301,1,92.56999969482422
00fd18b088edb95d1a35457f1c0e1bfa,137,1,108.19999694824219
00fd4a627a3b93cff0729f0b3554640d,74,1,226.30999755859375
00ff5e862f825ac56e5fdfaa6b69dc51,176,1,49.369998931884766
01007c64cbffc1eef7ee682dae0ddbfe,88,1,199.39999389648438
01007ebf75cabcd9d81d1aac37b278ca,188,1,75.19000244140625
01018f26fb8b8a922c025de40a85a553,284,1,213.42999267578125
0101da21926315ddd81d190e0ec40440,357,1,161.6199951171875
01020c5b6024bc1cf2a3228e566bafb2,418,1,123.47000122070312
01027e860e6fb9591599d94a4189e2ad,148,1,114.52000045776367
01029081d0cfc339576f71ab45713d10,151,1,36.97999954223633
01029c2615eacab8d39f0450e6b0bef3,440,1,227.27000427246094
0103751df12aea8b962cfbcd2b61104c,509,1,35.0
0104a702e0f73442fe4dc3bfff6ba373,192,1,273.25
0104d0840fb6bccc7618c519fbcce1a0,56,1,132.82000732421875
0104d8ef04b9df2891e69bc0e2e6dca4,552,1,475.4700012207031
010513009a288e24dbbc8183d5bcd4e2,415,1,57.11000061035156
01051cf3719a23faec8b2307b369faeb,508,1,147.9600067138672
0105c53fe2f742999dcb90ca99f4bfba,260,1,24.68000030517578
0105f445969ca7b8fa2e354bec7a95bd,332,1,152.1699981689453
0106cb3b85affbb1c765eef0eac01485,414,1,64.0
01093ce2e3723bdb8de583346d76098c,211,1,48.720001220703125
0109643e8c9bc5d8d7791439f3fa4259,286,1,58.59000015258789
010a0365ab237a5e2fed9d945121b627,95,1,73.47000122070312
010a81611c87c7e19c18f303e39973b2,364,1,185.02999877929688
010ab6653f042ebb8e430f1718f61147,186,1,33.540000915527344
010bcf93b3363ccf249034e7250266f0,432,1,114.26000213623047
010d09c16c5fee11226ca7c5492892de,327,1,220.5399932861328
010d3cb666c64c115a144d3e6fcbd1d8,367,1,47.720001220703125
010fea34d64c9fc635cebbe583f5104a,204,1,110.81999969482422
0113282a7fe79b3d8489193ccc601efb,212,1,125.69000244140625
01147fb2cf81b69cdcfdc1ac4c6fae7e,229,1,115.91999816894531
011509f63f565e822767bfb89c3cf9b7,526,1,69.06999969482422
011575986092c30523ecb71ff10cb473,182,2,214.9000015258789
011620d7c45f4d1599c68b2f19e4b73e,269,1,20.030000686645508
0116dc6ddf277eb8413a0393cca11c32,395,1,53.70000076293945
0116f610fa1418cda75e0d96e1639a03,456,1,33.68000030517578
011702c19fd5dec0000a8dbbb5b98809,318,1,150.2899932861328
011733687890faf081be6fde9e7cc7a0,118,1,64.86000061035156
011735b41c89ca1e075296f4ecb01a27,338,1,41.75
011784926e81122b1abd0210b5888c22,240,1,346.45001220703125
011785063c56f2c239064f603bf02a05,289,1,189.83999633789062
0117fb2675e2936a2e96dee22e8c992b,156,1,98.08999633789062
0117fc67656c020dddef928c878ad5e3,96,1,78.80000305175781
01180926dda31d9e6f60befe084788dd,245,1,80.19999694824219
011875f0176909c5cf0b14a9138bb691,578,1,4016.909912109375
01196e80f5309cb251220a6a5b3f57f5,197,1,30.1299991607666
011a18cf4e0e74bac46678dd843e3461,367,1,55.09000015258789
011b4adcd54683b480c4d841250a987f,244,2,236.3000030517578
011b7396d7220ca4ff52508adcb6b870,279,1,45.47999954223633
